from,to,width
817,54,0.00128069
821,54,0.00193032
897,54,0.00360747
922,54,0.00278013
952,54,0.00110851
1065,54,0.00154428
1265,54,0.00528961
1269,54,0.00138687
1332,54,0.00508515
1334,54,0.0110325
1336,54,0.00981143
1337,54,0.00947702
1426,54,0.00937815
1442,54,0.00984737
1508,54,0.0135962
1833,54,0.0010005
2001,54,0.00127543
3,55,0.0349582
4,55,0.0349582
8,55,0.0018499
11,55,0.00242888
15,55,0.00175898
16,55,0.0295252
17,55,0.00377047
24,55,0.0155826
26,55,0.00367842
27,55,0.0121884
29,55,0.0124784
33,55,0.0104383
35,55,0.0275783
37,55,0.0029928
39,55,0.00281858
42,55,0.00234648
45,55,0.0129097
48,55,0.0223965
52,55,0.0794739
56,55,0.782519
57,55,0.00113453
63,55,0.00431159
68,55,0.00469301
73,55,0.00608367
75,55,0.0026077
76,55,0.0026077
85,55,0.00687005
86,55,0.00260045
88,55,0.00299527
90,55,0.00875835
98,55,0.00414638
113,55,0.010091
115,55,0.10489
133,55,0.00830353
134,55,0.0088489
148,55,0.00566443
168,55,0.00815361
169,55,0.00589963
176,55,0.00134729
182,55,0.0180312
184,55,0.562494
186,55,0.0897807
192,55,0.00139519
193,55,0.0180312
198,55,0.00333396
199,55,0.00344883
200,55,0.00449143
201,55,0.00327135
206,55,0.00156238
212,55,0.00137071
218,55,0.0290925
224,55,0.00474041
230,55,0.0245754
233,55,0.0589015
238,55,0.103999
248,55,0.0543965
250,55,0.00249178
251,55,0.00201447
281,55,0.00170295
285,55,0.00274809
286,55,0.0106798
298,55,0.00641213
300,55,0.00192003
337,55,0.0484541
344,55,0.0132007
347,55,0.0113607
360,55,0.00299425
364,55,0.0175285
367,55,0.0205554
370,55,0.017346
371,55,0.0177614
386,55,0.0195122
402,55,0.00269128
408,55,0.00480102
417,55,0.00600781
421,55,0.00307753
433,55,0.00467585
444,55,0.022756
448,55,0.00212888
452,55,0.0230149
453,55,0.0124117
462,55,0.302888
500,55,0.00278474
508,55,0.0873357
509,55,0.130717
532,55,0.00791196
535,55,0.00384411
554,55,0.00956245
578,55,0.00898935
583,55,0.00898808
600,55,0.00799773
601,55,0.0158604
609,55,0.00265092
617,55,0.00287805
644,55,0.00736538
655,55,0.010851
666,55,0.00266466
667,55,0.00320045
680,55,0.0106985
682,55,0.0134375
688,55,0.0118716
690,55,0.0228521
695,55,0.00127967
696,55,0.0382118
729,55,0.0040018
731,55,0.00219779
736,55,0.00530336
740,55,0.0176806
749,55,0.247793
758,55,0.00460513
771,55,0.00795068
776,55,0.0864364
817,55,0.00140074
821,55,0.00548836
827,55,0.00873891
864,55,0.00347156
886,55,0.00251963
897,55,0.00561776
903,55,0.00761947
922,55,0.00608054
937,55,0.00756988
948,55,0.00711746
952,55,0.0117678
960,55,0.0244168
964,55,0.00669807
965,55,0.00256049
973,55,0.00521226
1004,55,0.0319299
1017,55,0.00659722
1020,55,0.00637467
1032,55,0.0032189
1037,55,0.115606
1039,55,0.00337046
1065,55,0.00240499
1081,55,0.00722903
1085,55,0.00274788
1094,55,0.00857657
1144,55,0.032319
1193,55,0.00290792
1248,55,0.00241343
1250,55,0.00142035
1269,55,0.0150574
1282,55,0.0336656
1299,55,0.00240356
1301,55,0.00258231
1339,55,0.0612225
1354,55,0.00132967
1411,55,0.222603
1445,55,0.0469866
1533,55,0.0353665
1551,55,0.00113928
1633,55,0.00339863
1648,55,0.105874
1659,55,0.00319864
1681,55,0.0309361
1682,55,0.0342762
1829,55,0.00220046
1833,55,0.16927
1893,55,0.119752
1959,55,0.00231113
2001,55,0.0110616
2028,55,0.00240267
2031,55,0.00163824
2063,55,0.022863
2219,55,0.00830316
2225,55,0.0172489
2255,55,0.0067978
2294,55,0.00746471
2325,55,0.0202895
2338,55,0.0545856
2429,55,0.0257173
2488,55,0.0145382
2614,55,0.00520698
2635,55,0.017346
2644,55,0.00913332
2733,55,0.00931482
2797,55,0.012507
2807,55,0.0148699
2815,55,0.0125817
2855,55,0.0181106
2868,55,0.00279101
3,56,2.97256
4,56,2.97256
11,56,0.30301
37,56,0.949588
38,56,0.40143
40,56,0.735121
41,56,0.777247
48,56,0.671464
55,56,0.00307638
57,56,0.00162071
75,56,0.00167445
76,56,0.00167445
115,56,0.0347648
133,56,0.0081912
134,56,0.0087292
170,56,0.201884
173,56,0.0821309
174,56,0.0821829
182,56,0.0596222
184,56,0.00198026
185,56,0.0027399
186,56,0.00312547
193,56,0.0596222
218,56,0.00472186
224,56,0.000990206
225,56,0.000730559
233,56,0.00580903
237,56,0.00166339
238,56,0.00631848
240,56,0.00170794
408,56,0.886625
462,56,0.00180244
543,56,0.0873357
614,56,0.0967889
657,56,1.44402
670,56,0.460549
690,56,0.041618
731,56,0.310139
749,56,0.00716644
817,56,0.00128069
821,56,0.00193032
827,56,0.00513266
897,56,0.00360747
922,56,0.00278013
952,56,0.00757235
960,56,0.0037207
1004,56,0.00730727
1065,56,0.00154428
1144,56,0.00524625
1265,56,0.00528961
1269,56,0.00138687
1282,56,0.00546516
1332,56,0.00508515
1334,56,0.0110325
1336,56,0.00981143
1337,56,0.00947702
1426,56,0.00937815
1442,56,0.00984737
1508,56,0.0135962
1533,56,0.00665115
1648,56,0.105874
1681,56,0.00502148
1833,56,0.0010005
2001,56,0.00127543
3,57,2.92317
4,57,2.92317
8,57,0.000984721
11,57,0.30301
24,57,0.0123889
33,57,0.00749443
37,57,0.949588
38,57,0.40143
39,57,0.00207404
40,57,0.735121
41,57,0.777247
48,57,0.671464
52,57,0.0436719
56,57,0.665254
68,57,0.00237513
73,57,0.00504534
85,57,0.00569755
98,57,0.00414638
113,57,0.00950036
115,57,0.10489
133,57,0.00830353
134,57,0.0088489
168,57,0.00218279
169,57,0.00157925
176,57,0.00134729
182,57,0.0180312
184,57,0.0445228
186,57,0.021782
192,57,0.00139519
193,57,0.0180312
206,57,0.00156238
212,57,0.00137071
218,57,0.0131861
224,57,0.00474041
230,57,0.0245754
233,57,0.0589015
238,57,0.0140361
248,57,0.0543965
250,57,0.00249178
251,57,0.00201447
285,57,0.00274809
337,57,0.015037
344,57,0.0109483
347,57,0.0030417
408,57,0.886625
433,57,0.00246917
500,57,0.00278474
532,57,0.00151525
535,57,0.00282871
554,57,0.00239084
583,57,0.00172142
617,57,0.00126595
644,57,0.00610836
655,57,0.00285551
657,57,0.129121
667,57,0.00235504
670,57,0.460549
680,57,0.00634965
688,57,0.00250031
690,57,0.0228521
695,57,0.00127967
696,57,0.031564
731,57,0.310139
758,57,0.00192976
771,57,0.00632066
817,57,0.00140074
821,57,0.00548836
827,57,0.00812335
903,57,0.0063191
922,57,0.00608054
937,57,0.00627798
948,57,0.00590275
952,57,0.0117678
960,57,0.0103912
964,57,0.00555491
973,57,0.00432263
1004,57,0.00730727
1017,57,0.00547127
1020,57,0.00528669
1032,57,0.0017884
1037,57,0.115606
1081,57,0.00599528
1094,57,0.00711292
1144,57,0.0146498
1248,57,0.00241343
1250,57,0.00142035
1269,57,0.0150574
1282,57,0.0152608
1299,57,0.00240356
1301,57,0.00258231
1339,57,0.0612225
1354,57,0.00132967
1411,57,0.0125596
1445,57,0.0469866
1533,57,0.0129656
1551,57,0.00113928
1648,57,0.105874
1659,57,0.00319864
1681,57,0.0140224
1829,57,0.00220046
1893,57,0.0933436
1959,57,0.00231113
2001,57,0.0110616
2028,57,0.00202394
2031,57,0.00163824
2063,57,0.00708892
2219,57,0.00222284
2225,57,0.0123684
2255,57,0.00563763
2294,57,0.00199831
2338,57,0.0154092
2488,57,0.0022999
2797,57,0.0035253
3,62,0.000921523
4,62,0.000921523
8,62,0.69604
15,62,0.0181664
24,62,0.380978
39,62,0.000538932
40,62,0.00502205
41,62,0.00532171
48,62,0.00176997
52,62,0.000383918
68,62,0.000617177
73,62,0.000683467
75,62,0.000771164
76,62,0.000771164
85,62,0.324863
86,62,0.0282829
98,62,0.0578262
113,62,0.0295194
115,62,0.000458219
133,62,0.00299756
134,62,0.00319449
148,62,0.000456861
168,62,0.000295655
169,62,0.000213901
172,62,0.00084886
185,62,0.00126189
210,62,0.00133554
211,62,0.0014301
215,62,0.00100521
224,62,0.000456028
225,62,0.000336448
233,62,0.0120729
236,62,0.00735264
237,62,0.00076607
240,62,0.000786587
248,62,0.000439397
298,62,0.00421897
337,62,0.00203787
344,62,0.00148349
347,62,0.000412008
408,62,0.00315882
417,62,0.000632571
433,62,0.968607
444,62,0.00138495
448,62,0.0159153
453,62,0.0339558
462,62,0.000830113
500,62,0.090199
532,62,0.00042868
554,62,0.000439949
573,62,0.00316243
583,62,0.000487011
609,62,0.133166
617,62,0.666733
644,62,0.000827506
680,62,0.0506844
690,62,0.547553
696,62,0.000405565
723,62,0.000614861
731,62,0.00144597
758,62,0.0143669
771,62,0.0336641
817,62,0.180854
821,62,0.000889007
827,62,0.0792992
863,62,0.0687175
897,62,0.0016615
903,62,0.000856063
922,62,0.00822842
937,62,0.00085049
948,62,0.106585
952,62,0.00328141
964,62,0.000752511
973,62,0.000585546
1017,62,0.000741178
1020,62,0.000716168
1032,62,0.000941305
1065,62,0.0180694
1081,62,0.000812183
1085,62,0.000812624
1094,62,0.000963637
1250,62,0.104965
1269,62,0.000638712
1574,62,0.00141473
1659,62,0.000673482
1781,62,0.0647247
1794,62,0.00526177
1816,62,0.164192
2001,62,0.000587389
2003,62,0.0711741
2063,62,0.000960384
2219,62,0.00030108
2225,62,0.00321511
2255,62,0.00076372
2294,62,0.000270666
2797,62,0.000477522
8,63,0.0176864
15,63,0.00543587
24,63,0.0247624
25,63,0.247399
26,63,0.0155648
29,63,0.00390871
34,63,0.0078095
42,63,0.0225433
43,63,1.95185
45,63,0.00404389
53,63,0.511881
74,63,0.0133756
75,63,0.00451084
76,63,0.00451084
81,63,0.00538205
82,63,0.00538205
86,63,0.0044983
88,63,0.0051812
108,63,0.00917948
115,63,0.0122459
132,63,0.0137661
133,63,0.000777231
140,63,0.0851415
167,63,0.0106411
169,63,0.00496607
173,63,0.00475676
174,63,0.00475978
198,63,0.00288605
199,63,0.00298549
200,63,0.00388804
201,63,0.00283184
233,63,0.000645615
234,63,0.00840402
247,63,0.14196
263,63,0.0112391
264,63,0.00705508
280,63,0.00291714
281,63,0.00666726
285,63,0.00217593
286,63,0.041758
347,63,0.00956337
351,63,0.225248
386,63,0.18916
387,63,0.180183
388,63,0.178166
402,63,0.00465541
433,63,0.0481526
453,63,0.00523537
479,63,0.019272
578,63,0.0037914
609,63,0.00458561
617,63,0.0208116
619,63,0.0505519
655,63,0.00226267
680,63,0.16391
688,63,0.00413786
690,63,0.0915442
729,63,0.00692203
736,63,0.00458413
742,63,0.00187608
758,63,0.00319368
771,63,0.0272005
821,63,0.00259841
827,63,0.00118645
863,63,0.0458643
864,63,0.00300516
886,63,0.00533714
893,63,0.0207725
934,63,0.0132883
939,63,0.00962499
957,63,0.0132734
960,63,0.00129
964,63,0.00219949
965,63,0.00542367
1012,63,0.0767411
1017,63,0.0187596
1019,63,0.0132188
1020,63,0.00209637
1039,63,0.00291764
1065,63,0.00208187
1085,63,0.00475331
1193,63,0.00251723
1250,63,0.196759
1573,63,0.384567
1620,63,0.0426439
1633,63,0.00294203
1816,63,0.306973
1833,63,0.00428466
2255,63,0.004464
2306,63,0.0849312
2528,63,0.00348075
2614,63,0.0203755
2786,63,0.0657435
2797,63,0.0378703
2823,63,0.101463
2825,63,0.0936949
2828,63,0.0193879
15,64,0.00436294
29,64,0.00812239
33,64,0.0123395
45,64,0.00840323
52,64,0.00466744
53,64,0.0335721
148,64,0.0339678
166,64,0.0377521
167,64,0.0337879
168,64,0.00359457
170,64,0.013896
173,64,0.0327244
174,64,0.0271355
248,64,0.0208501
264,64,0.0224103
277,64,0.0798602
278,64,0.0664878
281,64,0.0211793
292,64,0.011204
296,64,0.0343243
329,64,0.0257299
335,64,0.0331708
340,64,0.00485569
343,64,0.0357088
344,64,0.0437685
353,64,0.0205872
402,64,0.00967365
417,64,0.00768935
479,64,0.0149928
532,64,0.00521151
554,64,0.00534847
578,64,0.00787867
583,64,0.00592044
600,64,0.0142755
680,64,0.00406424
682,64,0.0109468
688,64,0.00859845
740,64,0.014404
771,64,0.00404568
1169,64,0.751773
1332,64,0.214137
1334,64,0.520143
1336,64,0.463905
1337,64,0.584817
1339,64,0.572501
1426,64,0.547904
1442,64,0.899236
1445,64,1.30127
1446,64,0.198013
1447,64,2.36621
1508,64,0.637165
1682,64,0.0358891
1833,64,0.0345752
1893,64,0.0213317
2112,64,0.0277392
2219,64,0.00114406
2255,64,0.0341318
2358,64,0.0222387
2443,64,0.0179693
2500,64,0.0124922
2522,64,0.175169
2528,64,0.285012
2561,64,0.0178401
2614,64,0.0266311
2815,64,0.0166528
2828,64,0.015083
2868,64,0.0208593
24,67,0.0247624
31,67,2.06077
8,68,0.0477361
15,68,0.0252899
16,68,0.0295252
17,68,0.00658728
24,68,0.0933738
26,68,0.00777967
27,68,0.0203058
29,68,0.0019531
42,68,0.00697784
45,68,0.00202065
52,68,0.38747
62,68,0.00603605
73,68,0.00225823
75,68,0.00557118
76,68,0.00557118
85,68,0.0025502
86,68,0.0199473
88,68,0.00856916
90,68,0.492177
113,68,0.0147706
115,68,0.0463262
133,68,0.0134819
134,68,0.0143672
198,68,0.00665795
199,68,0.00688731
200,68,0.0089689
201,68,0.00653293
233,68,0.0637141
236,68,0.00620925
285,68,0.00942562
402,68,0.00769968
421,68,0.00307753
433,68,0.0668807
448,68,0.00608242
453,68,0.0721721
479,68,0.0312095
500,68,0.00260315
508,68,0.0873357
509,68,0.130717
578,68,0.00319049
600,68,0.0222965
609,68,0.00385884
617,68,0.0230287
619,68,0.137095
644,68,0.00273411
655,68,0.0050201
680,68,0.0286009
688,68,0.0556757
690,68,0.276409
696,68,2.8389
729,68,0.0114477
736,68,0.0151691
758,68,0.00708532
771,68,0.0277063
817,68,0.468937
821,68,0.00259841
827,68,0.0419561
863,68,0.0458643
864,68,0.00205322
897,68,0.0112174
903,68,0.00282845
922,68,0.00694888
937,68,0.00281004
948,68,0.00264206
952,68,0.0124636
960,68,0.00775835
964,68,0.00468528
973,68,0.00193472
1017,68,0.0212039
1020,68,0.00236627
1032,68,0.00311006
1039,68,0.00673083
1065,68,0.0221541
1081,68,0.00268348
1085,68,0.0166739
1094,68,0.00318384
1193,68,0.00580726
1250,68,0.567797
1620,68,0.0426439
1633,68,0.00678707
1781,68,0.0647247
1816,68,0.876338
1833,68,0.0349581
2003,68,0.0711741
2614,68,0.0554015
2712,68,0.0252207
2828,68,0.0313971
13,69,1.44454
40,69,0.910297
98,69,0.0578262
113,69,0.0295194
609,69,0.0594053
729,69,0.0895476
3,73,0.0697942
4,73,0.0697942
8,73,0.717124
15,73,0.0101772
24,73,0.317172
29,73,0.00203122
38,73,0.081607
45,73,0.00210147
85,73,0.380711
86,73,0.0233518
90,73,0.141429
98,73,0.0578262
113,73,0.0442464
115,73,0.0347648
168,73,0.000898763
169,73,0.000650244
250,73,0.106588
347,73,0.00125245
417,73,0.00192289
433,73,1.0046
444,73,0.00420964
448,73,0.0153114
453,73,0.0339558
500,73,0.0894182
532,73,0.00130313
554,73,0.00133739
578,73,0.00197025
583,73,0.00148044
609,73,0.133166
617,73,0.694846
655,73,0.00117578
680,73,0.127233
682,73,0.00273782
688,73,0.00215031
690,73,0.527201
696,73,0.00123287
740,73,0.00360295
758,73,0.0138217
771,73,0.0220628
827,73,0.0614183
948,73,0.105793
1020,73,0.0542828
1065,73,0.0135044
1250,73,0.0113572
1816,73,0.0178131
2063,73,0.00291928
2219,73,0.000915255
2294,73,0.000822801
81,74,0.0696383
82,74,0.0696383
98,74,0.0948234
113,74,0.0147706
115,74,0.0116017
133,74,0.0104875
134,74,0.0111763
233,74,0.00871228
598,74,0.835993
729,74,0.494914
736,74,0.367743
821,74,0.0168776
827,74,0.0307565
863,74,0.0458643
939,74,2.11403
1017,74,0.0187596
1020,74,0.135155
1058,74,0.527452
1065,74,0.0269905
1069,74,1.33122
1102,74,0.286812
3,75,0.0349582
4,75,0.0349582
11,75,0.00518826
15,75,0.000545472
24,75,0.0750877
33,75,0.00154327
37,75,0.0029928
48,75,0.00305702
52,75,0.0303788
56,75,0.00125159
57,75,0.00113453
73,75,0.00221923
85,75,0.00250615
86,75,0.033343
98,75,0.028955
113,75,0.0251954
115,75,0.0492145
133,75,0.515214
134,75,0.0817886
148,75,0.00582217
168,75,0.000960039
169,75,0.000694577
176,75,0.00422089
182,75,0.0093222
184,75,0.0381951
186,75,0.0239045
192,75,0.00437096
193,75,0.0093222
206,75,0.00489464
212,75,0.00429426
218,75,0.0087042
224,75,0.00108303
230,75,0.0115674
233,75,0.0579387
236,75,0.00620925
237,75,0.115772
238,75,0.00926544
248,75,0.0305652
250,75,0.013386
251,75,0.010823
298,75,0.0136937
300,75,0.00192003
337,75,0.00661601
344,75,0.0048165
347,75,0.00133784
408,75,0.0102539
417,75,0.0010926
433,75,0.0177815
444,75,0.00210504
448,75,0.00196395
462,75,0.00788329
500,75,0.00136082
532,75,0.000740436
554,75,0.0007599
583,75,0.000841185
617,75,0.0129916
644,75,0.00268689
670,75,0.0320955
680,75,0.00050812
690,75,0.317805
695,75,0.00113426
696,75,0.0320889
723,75,0.0466219
731,75,0.00469468
758,75,0.00177276
771,75,0.0131425
776,75,0.0476329
817,75,1.54805
821,75,0.0189853
827,75,0.0137749
903,75,0.0027796
922,75,0.0292106
934,75,0.667133
937,75,0.00276151
939,75,0.124222
948,75,0.00259643
952,75,0.0104451
960,75,0.0124357
963,75,1.81269
964,75,0.0024434
973,75,0.00931428
1004,75,0.00730727
1017,75,0.00240661
1020,75,0.0023254
1032,75,0.00305635
1065,75,0.405327
1081,75,0.00263714
1094,75,0.00312885
1144,75,0.00967063
1248,75,0.00756012
1250,75,1.47737
1269,75,0.00454994
1282,75,0.0100741
1299,75,0.00752922
1301,75,0.00808901
1339,75,0.0612225
1354,75,0.00416572
1411,75,0.00379483
1445,75,0.0469866
1533,75,0.00665115
1551,75,0.00356931
1633,75,0.0127237
1637,75,0.104885
1648,75,0.105874
1659,75,0.00319864
1681,75,0.0092564
1682,75,0.0342762
1781,75,0.0647247
1816,75,0.970922
1829,75,0.00689316
1833,75,0.00437646
1893,75,0.0470469
1959,75,0.00723976
2001,75,0.00139499
2003,75,0.0711741
2028,75,0.00520732
2031,75,0.00880236
2063,75,0.00311829
2219,75,0.000977655
2225,75,0.0104366
2255,75,0.00247979
2294,75,0.000878898
2338,75,0.00677981
2488,75,0.00211279
2733,75,0.00128532
2797,75,0.00155056
3,76,0.0349582
4,76,0.0349582
11,76,0.00518826
15,76,0.000545472
24,76,0.0750877
33,76,0.00154327
37,76,0.0029928
48,76,0.00305702
52,76,0.0303788
56,76,0.00125159
57,76,0.00113453
73,76,0.00221923
85,76,0.00250615
86,76,0.033343
98,76,0.028955
113,76,0.0251954
115,76,0.0492145
133,76,0.515214
134,76,0.0817886
148,76,0.00582217
168,76,0.000960039
169,76,0.000694577
176,76,0.00422089
182,76,0.0093222
184,76,0.0381951
186,76,0.0239045
192,76,0.00437096
193,76,0.0093222
206,76,0.00489464
212,76,0.00429426
218,76,0.0087042
224,76,0.00108303
230,76,0.0115674
233,76,0.0579387
236,76,0.00620925
237,76,0.115772
238,76,0.00926544
248,76,0.0305652
250,76,0.013386
251,76,0.010823
298,76,0.0136937
300,76,0.00192003
337,76,0.00661601
344,76,0.0048165
347,76,0.00133784
408,76,0.0102539
417,76,0.0010926
433,76,0.0177815
444,76,0.00210504
448,76,0.00196395
462,76,0.00788329
500,76,0.00136082
532,76,0.000740436
554,76,0.0007599
583,76,0.000841185
617,76,0.0129916
644,76,0.00268689
670,76,0.0320955
680,76,0.00050812
690,76,0.317805
695,76,0.00113426
696,76,0.0320889
723,76,0.0466219
731,76,0.00469468
758,76,0.00177276
771,76,0.0131425
776,76,0.0476329
817,76,1.54805
821,76,0.0189853
827,76,0.0137749
903,76,0.0027796
922,76,0.0292106
934,76,0.667133
937,76,0.00276151
939,76,0.124222
948,76,0.00259643
952,76,0.0104451
960,76,0.0124357
963,76,1.81269
964,76,0.0024434
973,76,0.00931428
1004,76,0.00730727
1017,76,0.00240661
1020,76,0.0023254
1032,76,0.00305635
1065,76,0.405327
1081,76,0.00263714
1094,76,0.00312885
1144,76,0.00967063
1248,76,0.00756012
1250,76,1.47737
1269,76,0.00454994
1282,76,0.0100741
1299,76,0.00752922
1301,76,0.00808901
1339,76,0.0612225
1354,76,0.00416572
1411,76,0.00379483
1445,76,0.0469866
1533,76,0.00665115
1551,76,0.00356931
1633,76,0.0127237
1637,76,0.104885
1648,76,0.105874
1659,76,0.00319864
1681,76,0.0092564
1682,76,0.0342762
1781,76,0.0647247
1816,76,0.970922
1829,76,0.00689316
1833,76,0.00437646
1893,76,0.0470469
1959,76,0.00723976
2001,76,0.00139499
2003,76,0.0711741
2028,76,0.00520732
2031,76,0.00880236
2063,76,0.00311829
2219,76,0.000977655
2225,76,0.0104366
2255,76,0.00247979
2294,76,0.000878898
2338,76,0.00677981
2488,76,0.00211279
2733,76,0.00128532
2797,76,0.00155056
8,77,0.00647993
24,77,0.0494635
98,77,0.028955
112,77,0.0351493
113,77,0.0442464
433,77,0.0114021
617,77,0.00832986
1065,77,0.107526
74,81,3.40967
98,81,0.0372124
113,81,0.0147706
115,81,0.0116017
133,81,0.0104875
134,81,0.0111763
233,81,0.00871228
598,81,0.835993
729,81,0.494914
736,81,0.0170162
821,81,0.0168776
863,81,0.0458643
939,81,1.17503
1017,81,0.0187596
1058,81,0.527452
1065,81,0.0269905
1069,81,1.33122
1102,81,0.286812
74,82,3.40967
98,82,0.0372124
113,82,0.0147706
115,82,0.0116017
133,82,0.0104875
134,82,0.0111763
233,82,0.00871228
598,82,0.835993
729,82,0.494914
736,82,0.0170162
821,82,0.0168776
863,82,0.0458643
939,82,1.17503
1017,82,0.0187596
1058,82,0.527452
1065,82,0.0269905
1069,82,1.33122
1102,82,0.286812
85,84,0.029288
87,84,1.40595
3,85,0.0697942
4,85,0.0697942
8,85,0.757352
24,85,0.436464
38,85,0.081607
90,85,0.139217
98,85,0.0578262
113,85,0.0442464
115,85,0.0463262
433,85,1.03738
448,85,0.0153114
453,85,0.0902928
500,85,0.0894182
609,85,0.138064
617,85,0.734155
680,85,0.12623
690,85,0.570428
758,85,0.0138217
771,85,0.0252587
827,85,0.0460992
863,85,0.114267
948,85,0.0605911
1017,85,0.0187596
3,86,0.0155521
4,86,0.0155521
11,86,0.0229771
15,86,0.0237913
24,86,0.139512
29,86,0.00779947
33,86,0.00876544
35,86,0.0159637
37,86,0.00831112
38,86,0.00455129
45,86,0.00806915
48,86,0.0552215
52,86,0.00397807
73,86,0.00708093
85,86,0.00799617
90,86,0.00224287
98,86,0.356335
113,86,0.15974
115,86,0.051227
133,86,0.306498
134,86,0.0853661
148,86,0.00078911
167,86,0.0048321
168,86,0.00396212
169,86,0.00286667
182,86,0.00645786
193,86,0.00645786
199,86,0.0172117
201,86,0.0163265
224,86,0.00769902
225,86,0.00568072
233,86,0.111799
248,86,0.049128
250,86,0.106588
264,86,0.0032034
281,86,0.00302727
292,86,0.00160077
298,86,0.0072862
329,86,0.00367843
335,86,0.00544314
337,86,0.0035197
340,86,0.00539506
344,86,0.00256226
347,86,0.005521
402,86,0.00687146
408,86,0.0586418
417,86,0.00301528
433,86,0.0795419
444,86,0.00420964
448,86,0.0010447
453,86,0.00772738
500,86,0.00136082
532,86,0.00574435
554,86,0.00589531
578,86,0.00756543
583,86,0.00652574
598,86,0.835993
609,86,0.174055
617,86,0.0134909
644,86,0.00857265
655,86,0.00451531
657,86,0.129121
670,86,0.0320955
680,86,0.00101621
682,86,0.0105116
688,86,0.00825661
690,86,0.333982
695,86,0.00680364
696,86,0.00543467
729,86,0.102274
731,86,0.0268841
736,86,0.0170162
740,86,0.0138315
758,86,0.000942996
771,86,0.0262677
817,86,1.53468
821,86,0.0168776
827,86,0.0502795
862,86,0.10176
903,86,0.00886837
922,86,0.0162066
937,86,0.00881067
948,86,0.00828412
952,86,0.0258332
960,86,0.0130164
964,86,0.007796
973,86,0.0134766
1017,86,0.00128018
1020,86,0.00741961
1032,86,0.00975104
1039,86,0.0168209
1058,86,0.527452
1065,86,0.0135044
1069,86,1.33122
1081,86,0.00841397
1094,86,0.00998228
1102,86,0.286812
1193,86,0.0145138
1250,86,1.45464
1269,86,0.00539229
1411,86,0.00449741
1633,86,0.0127237
